,short_name,station_id,name,capacity,lat,lon,rental_uris.ios,rental_uris.android,region_id,date
0,5962.04,1846086362824884662,56 Ave & 92 St,25,40.73649,-73.86995,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
1,5216.06,06439006-11b6-44f0-8545-c9d39035f32a,Vesey St & Church St,48,40.71221958009051,-74.01047229766846,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
2,3373.01,1898751402035634700,E 51 St & Linden Blvd,0,40.65399,-73.92967,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
3,6450.12,66dc686c-0aca-11e7-82f6-3863bb44ef7c,8 Ave & W 33 St,96,40.751551,-73.993934,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
4,4214.04,1859088223746072684,Verona Pl & Fulton St,19,40.6803560840434,-73.9476791024208,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
5,5545.04,66dbec40-0aca-11e7-82f6-3863bb44ef7c,E 5 St & Ave C,55,40.72299208,-73.97995466,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
6,4680.05,a3d72b5b-9587-4f33-9722-c01e20a9b358,Bushwick Ave & Dekalb Ave,29,40.69502,-73.92825,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
7,4560.01,bcb08532-f0d5-4c0e-ad8a-4ddacc204791,Madison St & Evergreen Ave,18,40.69122,-73.91693,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
8,5146.03,837b7db3-55c6-4595-a497-834972631752,Stanhope St & Fairview Ave,17,40.70998,-73.91116,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
9,4651.02,66dbcd6c-0aca-11e7-82f6-3863bb44ef7c,Clinton Ave & Myrtle Ave,33,40.693261,-73.968896,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
10,8167.02,068b919c-f649-4091-8e12-ccf37191cad5,Wilkins Ave & Crotona Park E,19,40.835302,-73.895133,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
11,5611.05,1794852638057746848,63 St & Borden Ave,21,40.72655,-73.90321,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
12,7082.08,1817822909864556798,23 Ave & 31 St,27,40.77423301703027,-73.91274864321404,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
13,4880.11,26cae473-0e59-4af7-bad5-bb6fec85c8bc,Madison St & Seneca Ave,22,40.70183,-73.90625,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
14,5785.05,66dd1f44-0aca-11e7-82f6-3863bb44ef7c,Greenpoint Ave & Manhattan Ave,27,40.73026,-73.95394,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
15,4762.04,66dba303-0aca-11e7-82f6-3863bb44ef7c,Clinton Ave & Flushing Ave,23,40.69794,-73.96986848,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
16,6322.01,66dc840f-0aca-11e7-82f6-3863bb44ef7c,E 33 St & 5 Ave,60,40.74765947,-73.98490707,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
17,7220.01,f34ea09d-32f9-492c-9124-99059bc0b5dd,Steinway St & 19 Ave,21,40.778089,-73.899558,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
18,5021.05,c7604869-5b55-40cf-812e-fc97901bdf14,Kent Ave & Division Ave,44,40.706563674670925,-73.9683187007904,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
19,6240.05,1862002854876824190,Elmhurst Ave & Forley St,21,40.74615,-73.87763,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
20,8194.07,d040a7b3-85b5-4c0d-9c92-3f4ad0082143,E 170 St & Sheridan Ave,30,40.838315,-73.912604,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
21,8172.07,bc9c9006-3d40-400d-8b5c-17f56e6dfcee,Amsterdam Ave & W 162 St,27,40.83618,-73.939789,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
22,5471.04,528ed1e0-75aa-45be-8afe-c3f1c950782f,Grand Ave & 58 Ave,20,40.72098,-73.90701,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
23,7901.04,581bc4fe-cf14-4767-8377-6fa156ff8a29,Morris Ave & E 153 St,19,40.820036,-73.921411,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
24,8061.01,1bb1af93-b433-4da7-8054-009c85f7755a,Jerome Ave & Anderson Ave,19,40.830179,-73.928747,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
25,7883.06,90b141b9-c39f-4a26-a32d-08c7d1474d52,Lafayette Ave & Hunts Point Ave,22,40.816567,-73.888161,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
26,8171.06,640a9a95-194f-42f5-8d88-1df67129f388,E 171 St & 3 Ave,24,40.837119,-73.902185,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
27,6325.01,41495491-5d89-4e14-aab9-c3db04aad399,43 St & Skillman Ave,19,40.74692675687384,-73.9208248257637,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
28,3022.01,1814907590556515014,Cortelyou Rd & E 19 St,23,40.64269,-73.96099,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
29,5190.09,f833d403-2cf5-424a-a3b3-0314a44b4a67,Clinton St & Cherry St,33,40.711471394469264,-73.98672603070736,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
30,8717.07,1096fc76-794e-4343-8eb0-0dd6c9a48266,E 201 St & Briggs Ave,19,40.87207,-73.88459,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
31,6854.05,b442a648-e9f4-4893-951a-64d258bc0e55,W 50 St & 9 Ave,30,40.763604677958625,-73.98917958140373,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
32,8664.06,6542d952-ca19-410e-9290-ee6b7a6e14cf,Decatur Ave & Bedford Park Blvd,20,40.86813,-73.88412,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
33,7323.09,b9720921-8170-43ea-a5ae-b61b9161eb49,5 Ave & E 87 St,38,40.78232260730881,-73.95987510681152,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
34,8020.01,83a5d761-57d0-4cd6-aa2b-7eb350120d99,Home St & Westchester Ave,21,40.827629,-73.886659,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
35,6688.01,d265dbc7-ef55-4f5b-8a2b-f2015dc71fb8,Crescent St & 35 Ave,25,40.7596276,-73.9321455,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
36,5805.05,66db2a71-0aca-11e7-82f6-3863bb44ef7c,Barrow St & Hudson St,45,40.73172428,-74.00674436,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
37,5225.02,d89dc10f-9be3-45a5-9c3c-06c04c963436,Flushing Ave & Woodward Ave,21,40.71246,-73.91873,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
38,4971.01,c4e9905f-457b-4be0-a878-2aa53fa0b09b,Hart St & Wyckoff Ave,24,40.704876,-73.919911,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
39,3648.08,1835250442210857240,Kingston Ave & E New York Ave,21,40.66219,-73.94293,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
40,8320.01,6b60bf55-3da4-439a-bde1-fc80be8623ba,Fort Washington Ave & W 173 St,24,40.84522,-73.940493,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
41,8752.01,c8c39d85-4ce7-46c5-b709-998067200780,Bedford Park Blvd & Paul Ave,24,40.87444,-73.89186,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
42,8745.01,1869753654337059182,Marble Hill Ave & W 225 St,21,40.87471,-73.91099,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
43,8160.03,545a32d3-b74c-4dc2-b82c-a6d185dd4666,Sheridan Ave & E 168 St,22,40.835334,-73.9154,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
44,3699.07,5526b855-dc09-4159-a20a-99651861a481,17 St & 5 Ave,25,40.663493,-73.991007,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
45,5688.02,bbc3c1df-f7db-4f54-8d5c-b8f4269ecb48,64 St & 53 Dr,19,40.72897,-73.90115,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
46,6116.03,f5393bc2-36d4-4508-bf51-fa48d121f751,61 St & Queens Blvd,27,40.74091,-73.90273,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
47,3680.04,2c8b263e-952c-4941-a671-ef0ebb062632,E New York Ave & Troy Ave,21,40.66227,-73.93762,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
48,8278.05,18a2cbb6-91f2-4393-82fb-b40a8ba90f20,Amsterdam Ave & W 175 St,23,40.844044,-73.933651,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
49,5914.08,66dbe68e-0aca-11e7-82f6-3863bb44ef7c,Greenwich Ave & Charles St,57,40.735238,-74.000271,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
50,3704.01,56b3ca32-104a-4920-a879-a97a820858c4,Washington Ave & Empire Blvd,27,40.66314,-73.9605695,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
51,4116.09,1880643645302280466,Washington Ave & Park Pl,33,40.675832,-73.963308,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
52,3762.08,66ddea99-0aca-11e7-82f6-3863bb44ef7c,10 St & 7 Ave,23,40.6662078,-73.98199886,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
53,4759.02,493e046c-5d62-4772-90c4-b6a9f4afcd39,Willoughby Ave & Myrtle Ave,19,40.69757,-73.93098,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
54,6070.05,1849009654626746672,55 Ave & 97 Pl,19,40.73892,-73.86367,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
55,8325.08,1860188747953293684,Southern Blvd & E 180 St,19,40.84605,-73.88426,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
56,8057.02,abc1311e-e000-4211-af9e-0cf92242711e,Grand Concourse & E 164 St,22,40.829608,-73.921461,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
57,7146.04,66dd46a2-0aca-11e7-82f6-3863bb44ef7c,E 85 St & York Ave,47,40.77536905,-73.94803392,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
58,7821.01,ebae0b66-e463-4ded-9b7a-43c0aca9b37a,Morris Ave & E 142 St,23,40.814469,-73.924963,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
59,6304.04,1846085734612252774,98 St & 41 Ave,22,40.74773,-73.86649,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
60,6191.04,a45a712c-1e3d-4fee-bef8-adafafd80670,62 St & 43 Ave,20,40.74261,-73.903,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
61,7074.01,f62526d4-9c6a-4c76-be76-c64b5be669d2,Steinway St & Ditmars Blvd,21,40.772717,-73.906127,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
62,7579.01,20ff5447-eac3-43b7-820f-f6fa3a2e12a8,Pleasant Ave & E 120 St,21,40.7974772,-73.9311847,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
63,6524.09,1838071008881986168,37 Ave & 113 St,30,40.75475,-73.8549,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
64,7741.04,d80c274e-d17d-4a00-9b76-274c9fe4d0e1,Morningside Dr & Amsterdam Ave,34,40.81028506306003,-73.95736455917358,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
65,5633.04,66dd1d0f-0aca-11e7-82f6-3863bb44ef7c,Banker St & Meserole Ave,31,40.72606,-73.95621,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
66,3914.02,66de5005-0aca-11e7-82f6-3863bb44ef7c,7 St & 5 Ave,27,40.6704922,-73.98541675,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
67,4054.06,1799624430022654108,Dwight St & Dikeman St,21,40.67487503856169,-74.01048018571481,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
68,6398.08,2637fed8-1e2a-460b-83eb-3eb32ace0f4e,E 35 St & Madison Ave,50,40.74848023448579,-73.98255586624146,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
69,6055.08,66dc7773-0aca-11e7-82f6-3863bb44ef7c,E 20 St & Park Ave,45,40.73827428,-73.98751968,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
70,4864.09,f401cd5f-cb41-41f8-a857-4a4dfe778f94,Wilson Ave & Troutman St,26,40.70166,-73.92754,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
71,7840.11,4c03fa2d-89da-4f0b-8f19-c7de5edbe256,E 147 St & Bergen Ave,25,40.814673,-73.91839,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
72,6869.06,1840540852548303628,Butler St & 27 Ave,18,40.76521,-73.86483,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
73,4645.09,66dbf288-0aca-11e7-82f6-3863bb44ef7c,Hicks St & Montague St,20,40.69512845,-73.99595065,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
74,8496.01,24509e46-a0de-47e8-ba40-9441da68952a,Fort Washington Ave & W 190 St,19,40.856906,-73.935662,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
75,4748.07,cbf76774-1276-4cf8-9442-f00571f1451c,Clinton St & Tillary St,33,40.696232971293156,-73.99142056703568,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
76,4064.03,af72ab76-c6cb-4994-af96-51fa8846ecdc,Bergen St & Saratoga Ave,20,40.67423,-73.91656,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
77,4161.01,ef6216aa-d3c8-46bb-8c6b-b62f8ba51b16,Van Sinderen Ave & Truxton St,23,40.6786,-73.90369,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
78,6887.03,0de1f95f-8b1b-4e5e-9eff-73c63265b0ab,35 St & 30 Ave,29,40.76547569244953,-73.91811579465866,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
79,7712.04,9635affa-8b18-42d5-84c4-7f67ad5ef9d0,Alexander Ave & E 134 St,19,40.807466,-73.927107,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
80,3905.15,66de205d-0aca-11e7-82f6-3863bb44ef7c,3 St & 7 Ave,27,40.6703837,-73.97839676,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
81,4715.01,66dbe15d-0aca-11e7-82f6-3863bb44ef7c,Franklin Ave & Myrtle Ave,27,40.694546087246025,-73.95801365375519,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
82,5125.07,66dced76-0aca-11e7-82f6-3863bb44ef7c,Broadway & Roebling St,27,40.70924826276157,-73.96063148975372,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
83,4096.08,4568f854-1268-45cf-bac8-82286ef40ae6,Dean St & Rockaway Ave,21,40.67486,-73.91123,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
84,3408.05,1831178352265562334,Ocean Ave & Crooke Ave,27,40.65326,-73.96172,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
85,7210.07,5a24acbb-94ef-4cb5-9db8-f6073ac26a2b,21 St & 23 Ave,22,40.778557,-73.919046,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
86,8191.01,912813fc-fde4-4430-8443-a4fa21477e7f,Broadway & W 165 St,24,40.839137,-73.941409,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
87,6110.01,f523c481-ba41-44ba-96e1-0c431fbea558,34 St & 48 Ave,25,40.740821207823245,-73.93147185444832,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
88,4963.13,e9b3a725-6963-4151-8f7f-9beeb51fa20f,Menahan St & Seneca Ave,16,40.70461,-73.91054,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
89,6747.07,053312f2-e77e-4674-b28b-ad357fbcb4ee,8 Ave & W 49 St,65,40.76171227910671,-73.98655101656914,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
90,7888.10,a2ef8ed2-6031-4049-b7dc-9838ef39889b,Dawson St & Intervale Ave,19,40.819999,-73.897263,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
91,5114.06,66dbcbbc-0aca-11e7-82f6-3863bb44ef7c,West Thames St,73,40.70834698,-74.01713445,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
92,3972.08,66de0a78-0aca-11e7-82f6-3863bb44ef7c,Henry St & Bay St,19,40.6725058,-74.00494695,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
93,5351.07,32cc1603-a4b5-4099-b7bf-681de451b04a,Walker St & Baxter St,47,40.717411,-73.999573,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
94,3567.05,cd2d9dab-7708-4685-a56f-9412c738de7e,Rutland Rd & E 45 St,23,40.66034,-73.93618,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
95,7388.10,66dd4ec7-0aca-11e7-82f6-3863bb44ef7c,Riverside Dr & W 82 St,75,40.78720869,-73.98128127,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
96,6960.12,1882824287789509296,3 Ave & E 71 St,35,40.76879,-73.9614,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
97,8210.01,59af018a-2ee9-489a-b445-bb6fba9c1119,W 163 St & Riverside Dr,19,40.839278,-73.945446,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
98,5945.01,1851254468343716806,60 Ave & Otis Ave,21,40.73715,-73.85614,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
99,8703.05,c3062f44-c5b9-4650-a4ec-cc66cbf5b944,Grand Concourse & E 199 St,21,40.87142,-73.88839,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
100,7230.10,66dd515d-0aca-11e7-82f6-3863bb44ef7c,W 74 St & Columbus Ave,27,40.7785669,-73.97754961,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
101,3480.04,a2cf5872-bd4c-4311-832e-d62fd779ecc3,Parkside Ave & Flatbush Ave,25,40.65563,-73.95968,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
102,7891.06,517409d3-a94a-4140-a6de-ff0de9221ed2,Westchester Ave & E 156 St,23,40.817802,-73.905203,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
103,7788.13,7938263e-e5b8-4ca7-b8bf-1adbaae5fead,Southern Blvd & E 149 St,27,40.811892,-73.904192,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
104,8583.02,59b747c1-fbfb-4a3d-9394-8d06834d7c98,Sherman Ave & Thayer St,21,40.863124,-73.926994,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
105,3460.01,dd482585-3028-453f-a98d-55019db9b26c,2 Ave & 36 St,43,40.65708866668485,-74.00870203971863,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
106,5569.07,7d5fa1f0-4069-4d5d-b735-5d500597394a,W Broadway & Watts St,51,40.72323,-74.00314,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
107,7340.06,66dd5407-0aca-11e7-82f6-3863bb44ef7c,Riverside Dr & W 78 St,79,40.78414472,-73.98362492,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
108,6448.07,1849010133527040242,111 St & Roosevelt Ave,21,40.75147,-73.8557,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
109,6662.01,92fc1ad7-0867-4655-b02f-ede65d336b14,49 St & 31 Ave,19,40.758057,-73.909831,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
110,4775.01,b35ba3c0-d3e8-4b1a-b63b-73a7bb518c9e,Irving Ave & Palmetto St,20,40.698,-73.9127,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
111,8458.03,b4974d89-932c-4a9f-a264-2ea0cf70613e,Pinehurst Ave & W 187 St,20,40.855331,-73.937878,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
112,3164.04,1815968237323833702,Brooklyn Ave & Beverley Rd,21,40.64575,-73.94331,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
113,5267.08,66dc3782-0aca-11e7-82f6-3863bb44ef7c,Grand St & Havemeyer St,31,40.71286844,-73.95698119,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
114,4526.01,ad57266c-34da-43da-8b48-2ba856002fbf,Grove St & Broadway,31,40.69047,-73.923511,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
115,6255.02,1854538387432581604,49 Ave & 108 St,22,40.74535,-73.8558,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,,2024-01-12 21:02:40
116,8218.04,595cf79f-7783-4373-b3d5-775bcf76033b,Ogden Ave & Merriam Ave,19,40.839142,-73.925961,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
117,7735.05,dad39e68-53f5-47c2-87e2-b1cc0e34f90f,5 Ave & W 131 St,20,40.81014,-73.93973,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
118,4474.01,61f2ffd4-159a-42b3-a4d9-3fdfc3349074,Halsey St & Evergreen Ave,22,40.68858,-73.91227,https://bkn.lft.to/lastmile_qr_scan,https://bkn.lft.to/lastmile_qr_scan,71,2024-01-12 21:02:40
